dataset,category,id,home,uid,shorthand,status,screw,diameter,length,quantity,product_code,set,proper_name,screw_sizes,size_range,left_right,size,location,name,presentation,description,ref,code,lat,lng,region
sets,1.5-2.0,01,OFFICE,1.501,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,02,OFFICE,1.502,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,03,PG,1.503,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,04,OFFICE,1.504,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,05,OFFICE,1.505,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,06,CAC,1.506,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,07,IPOH,1.507,1.5,,,,,,,,,,,,,,,,,,,,,
sets,1.5-2.0,08,PG,1.508,1.5,,,,,,,,,,,,,,,,,,,,,
sets,2.0-2.4,01,OFFICE,2.001,2.0,,,,,,,,,,,,,,,,,,,,,
sets,2.0-2.4,02,OFFICE,2.002,2.0,,,,,,,,,,,,,,,,,,,,,
sets,2.0-2.4,03,PG,2.003,2.0,,,,,,,,,,,,,,,,,,,,,
sets,2.0-2.4,04,OFFICE,2.004,2.0,,,,,,,,,,,,,,,,,,,,,
sets,2.0-2.4,05,CAC,2.005,2.0,,,,,,,,,,,,,,,,,,,,,
sets,2.0 ONLY,01,OFFICE,2.0ONLY01,2.0ONLY,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,01,PG,2.401,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,02,HTPG,2.402,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,03,OFFICE,2.403,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,04,HSB,2.404,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,05,OFFICE,2.405,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,06,PG,2.406,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,07,PG,2.407,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,08,IPOH,2.408,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,09,PG,2.409,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,10,OFFICE,2.410,2.4,NA,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,11,PG,2.411,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,12,OFFICE,2.412,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,13,IPOH,2.413,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,14,OFFICE,2.414,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,15,OFFICE,2.415,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,16,OFFICE,2.416,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,17,KPJJ,2.417,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,18,HSM,2.418,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,19,QAYYUM,2.419,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,20,OFFICE,2.420,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,21,PG,2.421,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,22,PG,2.422,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,23,SARAWAK,2.423,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,24,SARAWAK,2.424,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.4-2.7,25,SABAH,2.425,2.4,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,01,UNCF,2.701,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,02,OFFICE,2.702,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,03,UNCF,2.703,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,04,OFFICE,2.704,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,05,UNCF,2.705,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,06,ABMC,2.706,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,07,UNCF,2.707,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,08,JOEL,2.708,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,09,UNCF,2.709,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,10,OFFICE,2.710,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,11,OFFICE,2.711,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,12,OFFICE,2.712,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,13,OFFICE,2.713,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,14,OFFICE,2.714,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,15,PG,2.715,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,16,OFFICE,2.716,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,17,IPOH,2.717,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,18,OFFICE,2.718,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,19,UNCF,2.719,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,20,OFFICE,2.720,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,21,SARAWAK,2.721,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,22,UNCF,2.722,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,23,OFFICE,2.723,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,24,QAYYUM,2.724,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,25,CAC,2.725,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,26,HSM,2.726,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,27,SARAWAK,2.727,2.7,,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,28,OFFICE,2.728,2.7,NA,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,29,OFFICE,2.729,2.7,Standby,,,,,,,,,,,,,,,,,,,,
sets,2.7-4.0,30,SABAH,2.730,2.7,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,01,OFFICE,3.501,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,02,OFFICE,3.502,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,03,PG,3.503,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,04,PG,3.504,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,05,OFFICE,3.505,3.5,NA,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,06,IH,3.506,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,07,OFFICE,3.507,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,08,JOEL,3.508,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,09,HSAJB,3.509,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,10,HSM,3.510,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,11,OFFICE,3.511,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,12,OFFICE,3.512,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,13,PG,3.513,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,14,OFFICE,3.514,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,15,UNCF,3.515,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,16,QAYYUM,3.516,3.5,NA,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,17,UNCF,3.517,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,18,PEGGY,3.518,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,19,SARAWAK,3.519,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,20,SARAWAK,3.520,3.5,,,,,,,,,,,,,,,,,,,,,
sets,3.5-6.5,21,SABAH,3.521,3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,01,OFFICE,C2.501,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,02,OFFICE,C2.502,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,03,ABMC,C2.503,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,04,UNCF,C2.504,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,05,JOEL,C2.505,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,06,OFFICE,C2.506,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,07,UNCF,C2.507,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,08,OFFICE,C2.508,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 2.5,09,CAC,C2.509,C2.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,01,OFFICE,C3.501,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,02,OFFICE,C3.502,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,03,ABMC,C3.503,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,04,UNCF,C3.504,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,05,JOEL,C3.505,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,06,OFFICE,C3.506,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,07,OFFICE,C3.507,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,08,OFFICE,C3.508,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,09,UNCF,C3.509,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 3.5,10,CAC,C3.510,C3.5,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,01,OFFICE,C4.001,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,02,OFFICE,C4.002,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,03,ABMC,C4.003,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,04,UNCF,C4.004,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,05,JOEL,C4.005,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,06,OFFICE,C4.006,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,07,OFFICE,C4.007,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,08,OFFICE,C4.008,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,09,UNCF,C4.009,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 4.0,10,CAC,C4.010,C4.0,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,01,OFFICE,C5.201,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,02,OFFICE,C5.202,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,03,ABMC,C5.203,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,04,UNCF,C5.204,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,05,JOEL,C5.205,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,06,OFFICE,C5.206,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,07,UNCF,C5.207,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,CANNA 5.2,08,CAC,C5.208,C5.2,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 2.4,01,OFFICE,STDC2.401,STDC2.4,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 2.4,02,PG,STDC2.402,STDC2.4,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 3.0,01,OFFICE,STDC3.001,STDC3.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 3.0,02,PG,STDC3.002,STDC3.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,01,OFFICE,STDC4.001,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,02,UNCF,STDC4.002,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,03,OFFICE,STDC4.003,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,04,IPOH,STDC4.004,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,05,ABMC,STDC4.005,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,06,CAC,STDC4.006,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,07,OFFICE,STDC4.007,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,08,OFFICE,STDC4.008,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 4.0,09,PG,STDC4.009,STDC4.0,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,01,OFFICE,STDC6.501,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,02,UNCF,STDC6.502,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,03,IPOH,STDC6.503,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,04,ABMC,STDC6.504,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,05,CAC,STDC6.505,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,06,OFFICE,STDC6.506,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,07,OFFICE,STDC6.507,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,STD CANNA 6.5/7.3,08,PG,STDC6.508,STDC6.5,,,,,,,,,,,,,,,,,,,,,
sets,PFN,01,PG,PFN01,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,02,PG,PFN02,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,03,HTI,PFN03,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,04,IPOH,PFN04,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,05,OFFICE,PFN05,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,06,OFFICE,PFN06,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,07,PG,PFN07,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,08,OFFICE,PFN08,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,09,OFFICE,PFN09,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,10,HB,PFN10,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,11,HSM,PFN11,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,12,OFFICE,PFN12,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,13,PG,PFN13,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,14,HCJ,PFN14,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,15,OFFICE,PFN15,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,16,OFFICE,PFN16,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,17,HSY,PFN17,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,18,PG,PFN18,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,19,OFFICE,PFN19,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,20,HTI,PFN20,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,21,PG,PFN21,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,22,OFFICE,PFN22,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,23,SARAWAK,PFN23,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,24,SARAWAK,PFN24,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,25,SABAH,PFN25,PFN,,,,,,,,,,,,,,,,,,,,,
sets,PFN,26,QAYYUM,PFN26,PFN,,,,,,,,,,,,,,,,,,,,,
sets,LONG PFN,01,OFFICE,LPFN01,LPFN,,,,,,,,,,,,,,,,,,,,,
sets,LONG PFN,02,IPOH,LPFN02,LPFN,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,01,UNCF,REAM01,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,02,OFFICE,REAM02,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,03,OFFICE,REAM03,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,04,PG,REAM04,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,05,OFFICE,REAM05,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,06,IPOH,REAM06,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,07,OFFICE,REAM07,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,08,PG,REAM08,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,09,SARAWAK,REAM09,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,10,SARAWAK,REAM10,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,11,SABAH,REAM11,REAM,,,,,,,,,,,,,,,,,,,,,
sets,REAMER,12,QAYYUM,REAM12,REAM,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,01,HTI,ILNF01,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,02,OFFICE,ILNF02,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,03,HSM,ILNF03,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,04,PEGGY,ILNF04,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,05,UNCF,ILNF05,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,06,HRPB,ILNF06,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,07,IPOH,ILNF07,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,08,PG,ILNF08,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,09,OFFICE,ILNF09,ILNF,NA,,,,,,,,,,,,,,,,,,,,
sets,ILN FEMUR,10,OFFICE,ILNF10,ILNF,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,01,HTI,ILNT01,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,02,OFFICE,ILNT02,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,03,HSM,ILNT03,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,04,OFFICE,ILNT04,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,05,UNCF,ILNT05,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,06,HRPB,ILNT06,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA,07,IPOH,ILNT07,ILNT,,,,,,,,,,,,,,,,,,,,,
sets,ILN TIBIA SUPSUB,01,OFFICE,SUPSUB01,SUPSUB,,,,,,,,,,,,,,,,,,,,,
sets,ILN HUMERUS,01,OFFICE,ILNH01,ILNH,,,,,,,,,,,,,,,,,,,,,
sets,ILN HUMERUS,02,PG,ILNH02,ILNH,,,,,,,,,,,,,,,,,,,,,
sets,ILN RADIUS ULNA,01,OFFICE,ILNRU01,ILNRU,,,,,,,,,,,,,,,,,,,,,
sets,ILN RADIUS ULNA,02,PG,ILNRU02,ILNRU,,,,,,,,,,,,,,,,,,,,,
sets,TENS,01,OFFICE,TENS01,TENS,,,,,,,,,,,,,,,,,,,,,
sets,TENS,02,OFFICE,TENS02,TENS,,,,,,,,,,,,,,,,,,,,,
sets,TENS,03,PG,TENS03,TENS,NA,,,,,,,,,,,,,,,,,,,,
sets,TENS,04,PG,TENS04,TENS,,,,,,,,,,,,,,,,,,,,,
sets,TENS,05,HSY,TENS05,TENS,,,,,,,,,,,,,,,,,,,,,
sets,TENS,06,OFFICE,TENS06,TENS,NA,,,,,,,,,,,,,,,,,,,,
sets,FIBULAR NAIL,01,OFFICE,FIBN01,FIBN,,,,,,,,,,,,,,,,,,,,,
sets,FIBULAR NAIL,02,PG,FIBN02,FIBN,,,,,,,,,,,,,,,,,,,,,
sets,FNS,01,PG,FNS01,FNS,,,,,,,,,,,,,,,,,,,,,
sets,FNS,02,HMLK,FNS02,FNS,,,,,,,,,,,,,,,,,,,,,
sets,FNS,03,OFFICE,FNS03,FNS,,,,,,,,,,,,,,,,,,,,,
sets,RFN,01,PG,RFN01,RFN,,,,,,,,,,,,,,,,,,,,,
sets,RFN,02,OFFICE,RFN02,RFN,,,,,,,,,,,,,,,,,,,,,
sets,RFN,03,OFFICE,RFN03,RFN,,,,,,,,,,,,,,,,,,,,,
sets,RFN,04,OFFICE,RFN04,RFN,NA,,,,,,,,,,,,,,,,,,,,
sets,RFN,05,OFFICE,RFN05,RFN,NA,,,,,,,,,,,,,,,,,,,,
sets,PFN II 170-240,01,PG,SPFNII01,SPFNII,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 170-240,02,OFFICE,SPFNII02,SPFNII,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 170-240,03,OFFICE,SPFNII03,SPFNII,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 SYSTEM,01,PG,PFNIISYS01,PFNIISYS,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 SYSTEM,02,OFFICE,PFNIISYS02,PFNIISYS,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 SYSTEM,03,OFFICE,PFNIISYS03,PFNIISYS,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 IMPLANT,01,PG,PFNIIIMP01,PFNIIIMP,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 IMPLANT,02,OFFICE,PFNIIIMP02,PFNIIIMP,,,,,,,,,,,,,,,,,,,,,
sets,PFN II 340-420 IMPLANT,03,OFFICE,PFNIIIMP03,PFNIIIMP,,,,,,,,,,,,,,,,,,,,,
sets,ANKLE ARTHRODESIS NAIL,01,PG,ANKLE01,ANKLE,,,,,,,,,,,,,,,,,,,,,
sets,ANKLE ARTHRODESIS NAIL,02,OFFICE,ANKLE02,ANKLE,,,,,,,,,,,,,,,,,,,,,
sets,COATLMON CABLE SYSTEM,01,OFFICE,COATL01,COATL,,,,,,,,,,,,,,,,,,,,,
sets,FOOT SET,01,OFFICE,FOOT01,FOOT,,,,,,,,,,,,,,,,,,,,,
sets,FOOT SET,02,PG,FOOT02,FOOT,,,,,,,,,,,,,,,,,,,,,
sets,FOOT INSTRUMENT,01,OFFICE,FOOTI01,FOOTI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,01,OFFICE,ROI01,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,02,OFFICE,ROI02,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,03,OFFICE,ROI03,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,04,JOEL,ROI04,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,05,OFFICE,ROI05,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,06,MAWAR,ROI06,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,07,OFFICE,ROI07,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,08,UNCF,ROI08,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,09,OFFICE,ROI09,ROI,,,,,,,,,,,,,,,,,,,,,
sets,ROI,10,OFFICE,ROI10,ROI,,,,,,,,,,,,,,,,,,,,,
sets,PFN II NAIL REMOVAL,01,PG,PFNR01,PFNR,,,,,,,,,,,,,,,,,,,,,
sets,PFN II NAIL REMOVAL,02,OFFICE,PFNR02,PFNR,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1004,HSB,P55031004,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1043,PG,P55031043,P5503,NA,,,,,,,,,,,,,,,,,,,,
sets,P5503,1042,HSB,P55031042,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,211,HSM,P5503211,P5503,?,,,,,,,,,,,,,,,,,,,,
sets,P5503,8013,OFFICE,P55038013,P5503,NA,,,,,,,,,,,,,,,,,,,,
sets,P5503,4005,OFFICE,P55034005,P5503,NA,,,,,,,,,,,,,,,,,,,,
sets,P5503,226,OFFICE,P5503226,P5503,NA,,,,,,,,,,,,,,,,,,,,
sets,P5503,1006,PG,P55031006,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,2601006,OFFICE,P55032601006,P55031006,,,,,,,,,,,,,,,,,,,,,
sets,P5503,4007,HTI,P55034007,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,2015,OFFICE,P55032015,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,161,PG,P5503161,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,3009,OFFICE,P55033009,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,8011,PG,P55038011,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1011,HTJ,P55031011,P5503,NA 14/1/2026,,,,,,,,,,,,,,,,,,,,
sets,P5503,9003,OFFICE,P55039003,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1010,OFFICE,P55031010,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,6009,OFFICE,P55036009,P5503,NA,,,,,,,,,,,,,,,,,,,,
sets,P5503,0010,OFFICE,P55030010,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,0014,AFIQ,P55030014,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,0015,OFFICE,P55030015,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,10005,HB,P550310005,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,2008,OFFICE,P55032008,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,4015,OFFICE,P55034015,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,2016,HSB,P55032016,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1007,OFFICE,P55031007,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1008,OFFICE,P55031008,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,1009,PG,P55031009,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,10004,OFFICE,P550310004,P5503,STANDBY,,,,,,,,,,,,,,,,,,,,
sets,P5503,10006,HCJ,P550310006,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5503,10008,OFFICE,P550310008,P5503,,,,,,,,,,,,,,,,,,,,,
sets,P5400,10007,OFFICE,P540010007,P5400,,,,,,,,,,,,,,,,,,,,,
